순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1539,215380,우정바이오,"8,280",-50,-0.6,"141,336","1,178,231,550","8,340","8,440","8,250","100,129,427,280",0,"12,092,926",,,
1540,350520,이지스레지던스리츠,"4,840",-5,-0.1,"42,862","207,281,145","4,845","4,850","4,825","99,704,000,000",0,"20,600,000",,,
1541,8290,원풍물산,"2,450",-20,-0.8,"68,327","167,467,650","2,450","2,480","2,410","99,699,513,550",0,"40,693,679",,,
1542,126600,코프라,"4,715",55,1.2,"498,076","2,328,891,285","4,685","4,750","4,620","99,560,214,310",0,"21,115,634",,,
1543,47770,코데즈컴바인,"2,620",-25,-1,"104,440","274,412,685","2,640","2,675","2,610","99,147,617,240",0,"37,842,602",,,
1544,950140,잉글우드랩,"4,990",40,0.8,"62,453","308,955,900","5,000","5,000","4,900","99,140,651,340",0,"19,867,866",,,
1545,101330,모베이스,"4,135",-135,-3.2,"1,583,285","6,687,706,445","4,240","4,390","4,130","99,067,107,380",0,"23,958,188",,,
1546,65060,지엔코,"1,010",0,0,"394,327","396,545,915","1,005","1,015","1,000","98,988,124,440",0,"98,008,044",,,
1547,226440,한송네오텍,"1,835",85,4.9,"3,950,086","7,241,406,325","1,725","1,890","1,715","98,733,165,900",0,"53,805,540",,,
1548,19440,세아특수강,"11,500",100,0.9,"11,227","127,551,800","11,400","11,650","11,250","98,555,000,000",0,"8,570,000",,,
1549,142210,유니트론텍,"8,160",-250,-3,"712,486","5,796,806,100","8,220","8,300","8,010","98,553,566,880",0,"12,077,643",,,
1550,60310,3S,"2,195",20,0.9,"174,991","382,149,895","2,180","2,205","2,150","98,341,511,645",0,"44,802,511",,,
1551,2880,대유에이텍,919,0,0,"585,724","533,570,621",919,919,900,"98,255,792,053",0,"106,915,987",,,
1552,58860,KTis,"2,820",105,3.9,"3,757,937","10,764,119,435","2,715","3,120","2,665","98,141,640,000",0,"34,802,000",,,
1553,5257,녹십자홀딩스2우,"116,000","3,000",2.6,"5,881","676,976,000","115,000","117,500","112,500","98,134,840,000",0,"845,990",,,
1554,40,KR모터스,"1,070",-30,-2.7,"655,945","710,258,825","1,105","1,120","1,065","98,077,289,260",0,"91,661,018",,,
1555,7980,태평양물산,"2,035",-15,-0.7,"2,398,307","4,983,190,520","2,125","2,145","2,020","97,984,409,545",0,"48,149,587",,,
1556,143540,영우디에스피,"2,290",110,5,"951,100","2,144,277,040","2,165","2,290","2,165","97,801,734,490",0,"42,708,181",,,
1557,194370,제이에스코퍼레이션,"7,330",130,1.8,"23,283","169,305,600","7,300","7,390","7,190","97,749,955,330",0,"13,335,601",,,
1558,89530,에이티세미콘,770,-235,-23.4,"65,625,382","52,253,797,197",831,836,748,"97,494,175,240",0,"126,615,812",,,
1559,14200,광림,"1,840",70,4,"3,214,251","5,958,477,975","1,830","1,915","1,775","97,376,910,560",0,"52,922,234",,,
1560,322180,티라유텍,"17,900",800,4.7,"188,480","3,335,653,300","17,200","18,150","17,000","97,264,125,000",0,"5,433,750",,,
1561,36260,이매진아시아,"2,220",0,0,0,0,0,0,0,"97,187,539,620",0,"43,778,171",,,
1562,650,천일고속,"68,000",200,0.3,"1,306","88,374,400","68,000","68,300","67,200","97,186,960,000",0,"1,429,220",,,
1563,500,가온전선,"23,350",700,3.1,"45,641","1,052,327,450","22,800","23,350","22,700","97,144,102,450",0,"4,160,347",,,
1564,71280,로체시스템즈,"6,320",190,3.1,"290,155","1,827,239,230","6,190","6,380","6,150","96,674,530,960",0,"15,296,603",,,
1565,219130,타이거일렉,"15,300",200,1.3,"91,158","1,383,728,350","15,100","15,400","15,000","96,608,637,000",0,"6,314,290",,,
1566,40420,정상제이엘에스,"6,150",20,0.3,"70,384","432,270,750","6,160","6,200","6,100","96,416,944,800",0,"15,677,552",,,
1567,5750,대림B&Co,"5,780",80,1.4,"20,716","118,486,860","5,700","5,870","5,670","96,365,547,200",0,"16,672,240",,,
1568,23460,CNH,"2,590",95,3.8,"194,221","494,986,100","2,480","2,610","2,475","96,348,000,000",0,"37,200,000",,,
1569,7280,한국특수형강,"1,805",-5,-0.3,"86,002","154,627,855","1,815","1,820","1,790","96,102,669,180",0,"53,242,476",,,
1570,35000,지투알,"5,800",170,3,"50,722","289,613,550","5,630","5,800","5,600","96,090,972,200",0,"16,567,409",,,
1571,155660,DSR,"5,990",50,0.8,"88,036","518,870,170","5,990","5,990","5,820","95,840,000,000",0,"16,000,000",,,
1572,17040,광명전기,"2,210",65,3,"2,603,149","5,749,561,815","2,145","2,270","2,130","95,776,129,150",0,"43,337,615",,,
1573,95500,미래나노텍,"3,730",-15,-0.4,"453,405","1,712,898,745","3,755","3,900","3,710","95,705,518,680",0,"25,658,316",,,
1574,150840,인트로메딕,"3,050",-55,-1.8,"732,405","2,234,416,760","3,105","3,140","3,010","95,676,749,300",0,"31,369,426",,,
1575,64240,홈캐스트,"2,885",20,0.7,"81,818","235,639,030","2,865","2,920","2,815","95,478,371,060",0,"33,094,756",,,
1576,225190,삼양옵틱스,"9,460",250,2.7,"137,460","1,293,910,140","9,200","9,540","9,200","95,476,942,000",0,"10,092,700",,,
1577,17650,대림제지,"10,600",-350,-3.2,"87,760","926,341,200","10,950","10,950","10,400","95,400,000,000",0,"9,000,000",,,
1578,327610,펨토바이오메드,"17,200",-150,-0.9,"4,052","69,452,650","17,500","17,500","16,500","95,288,774,000",0,"5,540,045",,,
1579,40610,SG&G,"2,790",-185,-6.2,"3,820,142","10,896,484,535","3,270","3,270","2,640","95,103,276,840",0,"34,087,196",,,
1580,232830,시큐센,"9,990",0,0,"2,739","27,436,080","10,000","10,300","9,860","94,995,229,680",0,"9,509,032",,,
1581,8600,윌비스,"1,455",-5,-0.3,"1,429,385","2,076,479,415","1,465","1,475","1,440","94,804,712,490",0,"65,157,878",,,
1582,1020,페이퍼코리아,"2,675",90,3.5,"389,739","1,038,600,250","2,700","2,705","2,620","94,764,242,375",0,"35,425,885",,,
1583,6090,사조오양,"10,050",150,1.5,"81,003","813,156,180","9,990","10,150","9,960","94,698,526,950",0,"9,422,739",,,
1584,92600,앤씨앤,"4,515",-105,-2.3,"238,380","1,090,566,360","4,625","4,695","4,485","94,577,962,500",0,"20,947,500",,,
1585,88130,동아엘텍,"8,860",220,2.6,"228,286","1,997,292,350","8,650","8,860","8,580","94,473,630,680",0,"10,662,938",,,
1586,357250,미래에셋맵스리츠,"4,700",0,0,"12,161","57,108,555","4,700","4,705","4,685","94,470,000,000",0,"20,100,000",,,
1587,65510,휴비츠,"7,950",410,5.4,"331,109","2,609,588,440","7,560","8,030","7,560","94,468,824,450",0,"11,882,871",,,
1588,308100,까스텔바작,"14,300",-600,-4,"1,676,568","25,899,925,350","14,900","16,250","14,300","94,332,810,000",0,"6,596,700",,,
1589,222110,팬젠,"9,770",0,0,"33,013","319,247,780","9,800","9,890","9,590","94,200,200,370",0,"9,641,781",,,
1590,13720,청보산업,"11,500",250,2.2,"369,834","4,210,360,250","11,100","11,950","10,950","94,055,866,500",0,"8,178,771",,,
1591,60560,홈센타홀딩스,"1,105",10,0.9,"339,459","370,985,595","1,095","1,110","1,070","94,049,883,785",0,"85,113,017",,,
1592,10040,한국내화,"4,100",-25,-0.6,"153,243","627,522,360","4,125","4,145","4,050","93,740,891,200",0,"22,863,632",,,
1593,198080,엔피디,"4,340",10,0.2,"75,736","327,133,125","4,270","4,385","4,270","93,462,702,900",0,"21,535,185",,,
1594,65560,녹원씨엔아이,"5,410",-30,-0.6,"81,778","439,139,960","5,500","5,500","5,300","93,379,981,250",0,"17,260,625",,,
1595,71460,위니아딤채,"2,595",65,2.6,"191,133","493,991,585","2,530","2,610","2,520","93,335,130,525",0,"35,967,295",,,
1596,221840,하이즈항공,"5,270",180,3.5,"839,251","4,453,622,530","5,040","5,680","5,010","93,258,800,090",0,"17,696,167",,,
1597,225330,씨엠에스에듀,"4,995",-15,-0.3,"108,624","543,334,160","5,020","5,060","4,975","93,079,966,860",0,"18,634,628",,,
1598,16600,큐캐피탈,554,1,0.2,"566,420","313,219,912",555,557,549,"93,017,665,342",0,"167,901,923",,,
1599,2200,한국수출포장,"23,250",50,0.2,"48,967","1,131,980,000","23,500","23,500","22,850","93,000,000,000",0,"4,000,000",,,
1600,96690,에이루트,"7,350",140,1.9,"681,667","5,076,890,510","7,270","7,680","7,200","92,976,441,600",0,"12,649,856",,,
1601,69920,아이에스이커머스,"3,600",0,0,"6,851","24,754,210","3,600","3,690","3,580","92,974,903,200",0,"25,826,362",,,
1602,33560,블루콤,"5,140",-20,-0.4,"32,396","165,540,670","5,160","5,160","5,080","92,972,561,580",0,"18,088,047",,,
1603,3547,대신증권2우B,"9,290",0,0,"40,851","379,197,590","9,330","9,340","9,260","92,900,000,000",0,"10,000,000",,,
1604,174880,장원테크,"1,295",-45,-3.4,"907,120","1,181,819,125","1,340","1,345","1,290","92,850,847,320",0,"71,699,496",,,
1605,6910,보성파워텍,"2,015",40,2,"603,479","1,206,435,600","1,975","2,025","1,965","92,837,213,885",0,"46,073,059",,,
1606,36690,코맥스,"6,190",-110,-1.8,"1,020,078","6,457,996,340","6,530","6,610","6,110","92,799,037,730",0,"14,991,767",,,
1607,6370,대구백화점,"8,570",-390,-4.4,"19,812","170,878,490","9,040","9,040","8,530","92,741,206,270",0,"10,821,611",,,
1608,196300,애니젠,"18,450",-450,-2.4,"718,867","14,329,647,400","18,750","22,200","17,500","92,548,244,250",0,"5,016,165",,,
1609,303030,지니틱스,"2,600",30,1.2,"340,817","881,696,675","2,585","2,620","2,540","92,535,479,400",0,"35,590,569",,,
1610,300,대유플러스,792,1,0.1,"404,097","319,065,555",791,798,785,"92,397,006,504",0,"116,662,887",,,
1611,38530,골드퍼시픽,"1,390",-100,-6.7,"7,036,085","10,011,226,580","1,490","1,530","1,385","92,014,170,550",0,"66,197,245",,,
1612,263020,디케이앤디,"11,850","1,000",9.2,"1,062,039","12,253,261,550","11,000","12,200","10,900","91,993,943,700",0,"7,763,202",,,
1613,195500,마니커에프앤지,"8,510",210,2.5,"207,899","1,759,493,810","8,250","8,580","8,250","91,635,680,000",0,"10,768,000",,,
1614,53350,이니텍,"4,625",5,0.1,"41,084","188,971,665","4,620","4,690","4,415","91,532,986,500",0,"19,790,916",,,
1615,170790,파이오링크,"13,300",400,3.1,"64,285","850,711,350","13,100","13,350","13,000","91,189,189,000",0,"6,856,330",,,
1616,69110,코스온,"4,180",-25,-0.6,"94,911","392,986,115","4,130","4,350","4,100","91,123,339,560",0,"21,799,842",,,
1617,2230,피에스텍,"4,630",150,3.4,"94,840","431,860,595","4,525","4,630","4,490","91,068,595,090",0,"19,669,243",,,
1618,105840,우진,"4,490",-110,-2.4,"301,305","1,360,039,030","4,620","4,675","4,430","90,708,030,660",0,"20,202,234",,,
1619,47560,이스트소프트,"9,150",-40,-0.4,"31,580","287,715,550","9,170","9,290","9,050","90,579,510,000",0,"9,899,400",,,
1620,24880,케이피에프,"5,110",-130,-2.5,"297,794","1,526,830,260","5,260","5,260","5,080","90,540,257,500",0,"17,718,250",,,
1621,4870,티웨이홀딩스,"1,180",70,6.3,"2,282,759","2,698,361,405","1,120","1,230","1,100","90,483,410,080",0,"76,680,856",,,
1622,5800,신영와코루,"100,500",800,0.8,"2,188","218,539,000","101,000","101,000","98,700","90,450,000,000",0,"900,000",,,
1623,123570,이엠넷,"4,060",10,0.2,"17,984","73,109,295","4,060","4,190","4,050","90,440,876,680",0,"22,276,078",,,
1624,86670,비엠티,"11,100",250,2.3,"51,374","561,519,700","10,850","11,100","10,600","90,426,471,900",0,"8,146,529",,,
1625,217500,러셀,"2,830",0,0,"226,036","639,447,230","2,805","2,850","2,795","90,027,960,000",0,"31,812,000",,,
1626,19010,베뉴지,"1,865",50,2.8,"470,674","877,424,790","1,820","1,905","1,800","89,893,000,000",0,"48,200,000",,,
1627,96040,이트론,257,3,1.2,"13,281,408","3,431,305,900",257,263,253,"89,846,878,236",0,"349,598,748",,,
1628,123410,코리아에프티,"3,225",-55,-1.7,"801,486","2,591,140,375","3,290","3,305","3,175","89,787,431,400",0,"27,841,064",,,
1629,14990,인디에프,"1,520",0,0,"129,673","197,205,800","1,525","1,540","1,510","89,578,152,400",0,"58,932,995",,,
1630,32790,엠젠플러스,"4,075",0,0,0,0,0,0,0,"89,497,452,375",0,"21,962,565",,,
1631,219550,MP한강,"1,385",-15,-1.1,"1,670,214","2,302,319,480","1,425","1,430","1,350","89,466,843,615",0,"64,596,999",,,
1632,78860,아이오케이,"1,610",-45,-2.7,"1,343,770","2,172,699,560","1,640","1,655","1,595","89,419,100,540",0,"55,539,814",,,
1633,246690,TS인베스트먼트,"3,675",-25,-0.7,"307,326","1,136,763,235","3,660","3,740","3,660","89,392,662,450",0,"24,324,534",,,
1634,50760,에스폴리텍,"5,470",40,0.7,"69,705","379,367,640","5,500","5,500","5,410","89,350,688,660",0,"16,334,678",,,
1635,145210,세화아이엠씨,589,20,3.5,"1,629,698","947,484,942",575,592,563,"89,274,389,558",0,"151,569,422",,,
1636,88910,동우팜투테이블,"3,445",85,2.5,"338,358","1,152,520,210","3,380","3,450","3,330","88,990,426,980",0,"25,831,764",,,
1637,93190,빅솔론,"4,620",10,0.2,"112,928","522,071,790","4,680","4,680","4,565","88,883,741,100",0,"19,238,905",,,
1638,1140,국보,"1,800",-20,-1.1,"183,376","329,473,540","1,825","1,825","1,780","88,877,601,000",0,"49,376,445",,,
1639,910,유니온,"5,680",-20,-0.4,"89,440","508,416,270","5,650","5,740","5,640","88,673,995,920",0,"15,611,619",,,
1640,8260,NI스틸,"3,100",-25,-0.8,"2,874,818","9,213,971,315","3,280","3,320","3,095","88,660,362,700",0,"28,600,117",,,
1641,900100,뉴프라이드,717,0,0,0,0,0,0,0,"88,607,085,138",0,"123,580,314",,,
1642,258790,소프트캠프,"3,545",35,1,"682,472","2,439,991,360","3,540","3,635","3,515","88,594,101,780",0,"24,991,284",,,
1643,79190,EMW,"2,780",0,0,0,0,0,0,0,"88,360,067,660",0,"31,784,197",,,
1644,92780,동양피스톤,"6,700",110,1.7,"683,977","4,599,775,530","6,740","6,910","6,520","88,228,682,000",0,"13,168,460",,,
1645,36170,클라우드에어,"1,955",55,2.9,"784,502","1,508,768,730","1,930","1,960","1,900","88,212,409,335",0,"45,121,437",,,
1646,273060,와이즈버즈,"1,850",20,1.1,"421,514","772,525,660","1,830","1,855","1,800","87,972,998,200",0,"47,552,972",,,
1647,272110,케이엔제이,"13,850",150,1.1,"99,673","1,402,066,000","13,850","14,350","13,800","87,884,233,200",0,"6,345,432",,,
1648,18700,바른손,"2,980",50,1.7,"178,868","528,920,620","2,950","3,005","2,910","87,825,031,260",0,"29,471,487",,,
1649,18680,서울제약,"10,300",-100,-1,"39,502","408,307,300","10,450","10,450","10,200","87,802,586,900",0,"8,524,523",,,
1650,33100,제룡전기,"5,460",50,0.9,"112,745","611,728,170","5,400","5,480","5,380","87,700,753,140",0,"16,062,409",,,
1651,133750,메가엠디,"3,745",30,0.8,"260,986","973,569,435","3,705","3,770","3,665","87,659,503,365",0,"23,407,077",,,
1652,89150,케이씨티,"5,110",100,2,"75,898","384,416,325","4,985","5,150","4,980","87,636,500,000",0,"17,150,000",,,
1653,318010,팜스빌,"11,050",150,1.4,"49,350","544,369,950","10,850","11,150","10,850","87,619,184,900",0,"7,929,338",,,
1654,3610,방림,"2,070",65,3.2,"13,188,022","30,621,944,180","2,390","2,550","2,060","87,590,166,300",0,"42,314,090",,,
1655,1080,만호제강,"21,100",0,0,"54,281","1,125,839,350","21,200","21,250","20,400","87,565,000,000",0,"4,150,000",,,
1656,13000,세우글로벌,"3,050",85,2.9,"773,098","2,324,671,360","2,955","3,050","2,950","87,550,344,550",0,"28,705,031",,,
1657,222420,쎄노텍,"2,180",-25,-1.1,"465,580","1,022,160,285","2,200","2,235","2,160","87,544,821,500",0,"40,158,175",,,
1658,337840,유엑스엔,"30,350",350,1.2,"2,793","83,525,500","30,500","30,500","29,000","87,398,288,000",0,"2,879,680",,,
1659,37370,EG,"11,650",750,6.9,"1,255,583","14,462,918,450","10,950","12,000","10,700","87,375,000,000",0,"7,500,000",,,
1660,7590,동방아그로,"6,410",90,1.4,"21,079","134,873,170","6,310","6,440","6,310","87,288,668,570",0,"13,617,577",,,
1661,25550,한국선재,"3,550",15,0.4,"338,594","1,193,571,280","3,555","3,575","3,480","87,054,001,700",0,"24,522,254",,,
1662,6580,대양제지,"3,235",-90,-2.7,"230,962","754,928,760","3,360","3,360","3,225","86,859,750,000",0,"26,850,000",,,
1663,16250,SGC이테크건설,"54,900",0,0,"7,228","396,536,300","54,900","56,100","54,300","86,817,926,700",0,"1,581,383",,,
1664,3080,성보화학,"4,335",25,0.6,"13,512","58,472,725","4,365","4,365","4,310","86,786,700,000",0,"20,020,000",,,
1665,43340,에쎈테크,"1,205",-15,-1.2,"316,796","379,877,930","1,215","1,215","1,185","86,760,000,000",0,"72,000,000",,,
1666,258830,세종메디칼,"12,800",50,0.4,"46,887","598,635,850","12,900","13,000","12,600","86,755,084,800",0,"6,777,741",,,
1667,252500,세화피앤씨,"4,170",325,8.4,"1,396,351","5,680,724,705","3,845","4,200","3,805","86,499,123,150",0,"20,743,195",,,
1668,9780,엠에스씨,"4,910",10,0.2,"31,852","155,678,965","4,880","4,940","4,870","86,416,000,000",0,"17,600,000",,,
1669,31510,오스템,"3,080",95,3.2,"667,543","2,025,458,865","2,995","3,095","2,945","86,240,000,000",0,"28,000,000",,,
1670,290120,대유에이피,"7,910",80,1,"58,650","460,950,930","7,830","7,980","7,800","86,094,805,090",0,"10,884,299",,,
1671,215100,로보로보,"4,830",40,0.8,"554,622","2,695,865,520","4,890","4,930","4,810","85,966,532,820",0,"17,798,454",,,
1672,32940,원익,"4,725",-40,-0.8,"113,962","538,819,570","4,775","4,800","4,650","85,963,011,750",0,"18,193,230",,,
1673,9180,한솔로지스틱스,"3,125",70,2.3,"4,396,399","13,589,852,800","3,055","3,155","3,010","85,866,953,125",0,"27,477,425",,,
1674,299170,더블유에스아이,"2,935",-80,-2.6,"152,202","450,748,320","3,010","3,035","2,915","85,813,421,405",0,"29,237,963",,,
1675,171090,선익시스템,"9,530",370,4,"1,185,764","11,134,774,550","9,160","9,750","9,010","85,763,281,350",0,"8,999,295",,,
1676,46390,삼화네트웍스,"1,985",-100,-4.8,"1,377,658","2,763,027,850","2,040","2,110","1,970","85,698,272,005",0,"43,172,933",,,
1677,58730,다스코,"5,560",220,4.1,"186,802","1,021,712,370","5,340","5,560","5,340","85,624,000,000",0,"15,400,000",,,
1678,176750,듀켐바이오,"9,640",50,0.5,734,"7,017,750","9,950","9,950","9,340","85,397,742,680",0,"8,858,687",,,
1679,16880,웅진,"1,075",5,0.5,"76,815","81,649,575","1,070","1,075","1,055","85,331,704,750",0,"79,378,330",,,
1680,193250,와이제이엠게임즈,"1,575",5,0.3,"1,829,544","2,975,002,005","1,580","1,690","1,555","85,281,895,125",0,"54,147,235",,,
1681,16790,현대사료,"13,850",700,5.3,"156,573","2,151,439,600","13,000","14,200","13,000","85,184,231,100",0,"6,150,486",,,
1682,104040,대성파인텍,"2,720",15,0.6,"5,524,010","15,299,485,290","2,700","2,865","2,660","85,139,484,320",0,"31,301,281",,,
1683,203450,유니온커뮤니티,"5,800",200,3.6,"1,097,415","6,209,924,600","5,600","6,050","5,510","85,138,240,600",0,"14,679,007",,,
1684,5190,동성화학,"15,950",50,0.3,"17,896","284,624,550","15,850","16,000","15,800","85,102,245,800",0,"5,335,564",,,
1685,26940,부국철강,"4,255",-5,-0.1,"90,111","382,890,810","4,295","4,295","4,225","85,100,000,000",0,"20,000,000",,,
1686,24120,KB오토시스,"7,400",-50,-0.7,"25,441","188,828,540","7,350","7,550","7,330","85,100,000,000",0,"11,500,000",,,
1687,32980,바이온,"1,355",-15,-1.1,"377,083","512,384,670","1,370","1,390","1,320","85,074,421,605",0,"62,785,551",,,
1688,123840,한일진공,"1,085",-20,-1.8,"405,794","436,571,215","1,105","1,110","1,050","84,961,985,045",0,"78,305,977",,,
1689,49520,유아이엘,"3,900",20,0.5,"65,854","256,044,445","3,880","3,935","3,870","84,961,250,400",0,"21,784,936",,,
1690,24800,유성티엔에스,"3,120",-5,-0.2,"294,101","929,356,095","3,165","3,215","3,110","84,906,369,600",0,"27,213,580",,,
1691,94940,푸른기술,"12,900",200,1.6,"122,570","1,574,732,850","12,650","13,000","12,600","84,807,205,800",0,"6,574,202",,,
1692,215790,이노인스트루먼트,"2,105",-15,-0.7,"285,961","603,564,930","2,125","2,140","2,090","84,796,028,645",0,"40,283,149",,,
1693,89850,유비벨록스,"11,900",650,5.8,"151,885","1,741,657,000","11,000","11,900","11,000","84,676,794,300",0,"7,115,697",,,
1694,123010,아이에이네트웍스,"1,715",-5,-0.3,"871,295","1,472,871,180","1,720","1,775","1,640","84,667,733,815",0,"49,368,941",,,
